Age,Budget,Duree,Interet_Aventure,Interet_Culture,Interet_Nature,Interet_Plage,Interet_Ville,Climat_Chaud,Climat_Froid,Climat_Tempéré,Destination
-0.23048320012705004,-0.47879093060050665,1.4362689171133662,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Tokyo
0.1661949023232688,-1.5482443947971225,-0.8213844736265206,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Rio de Janeiro
-0.29659621720210316,-0.498025705136417,0.056591844994546496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-1.3544044904029533,-1.105075189489748,0.3074422217434228,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Bali
1.686794295049491,-0.5511136828555295,1.6871192938622424,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Londres
-0.16437018305199688,-1.0189033995688694,0.43286741011786095,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Tokyo
-0.4949352684272626,-1.33204552901349,-0.1942585317543298,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Tokyo
-1.0899524221027408,-0.7380756913445782,-0.6959592852520824,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Rome
0.43064697062348134,-0.8988784064647888,0.3074422217434228,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Le Caire
-1.2882914733279003,1.3208145749792664,-0.31968372012876795,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sydney
1.2901161925991722,0.4783314503063927,-0.9468096620009587,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sydney
-0.9577263879526345,1.4954663277653324,-0.6959592852520824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Rome
0.5628730047735876,1.5485543054844448,-0.06883334337989165,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,New York
0.8934380901488533,1.193865063042258,-0.31968372012876795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,New York
-0.29659621720210316,1.507776583468315,-0.31968372012876795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Barcelone
1.3562292096742252,0.3206062991119278,-1.072234850375397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bali
1.686794295049491,-0.9304234367036818,-0.1942585317543298,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Rio de Janeiro
0.033968868173162525,1.0776870248453594,-1.197660038749835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Sydney
0.7612120559987471,0.7153038725888082,-0.5705340968776442,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Paris
-0.8255003538025283,0.022851989296035453,-0.4451089085032061,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Le Caire
1.157890158449066,-0.7388450823260146,-1.072234850375397,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,New York
-1.0238394050276878,1.201558972856622,-1.6993607922475875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Bali
1.4223422267492785,-0.2495124181324552,-0.8213844736265206,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Tokyo
-1.684969575778219,1.1353913484530904,-0.06883334337989165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,New York
-0.4949352684272626,-1.5951772446647436,-1.3230852271242732,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Rome
0.9595511072239065,-0.9619684669425748,1.6871192938622424,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Rome
1.0256641242989597,1.4292987033618008,-1.197660038749835,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Sydney
-0.4288222513522094,0.7360774290875914,0.3074422217434228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Paris
0.6289860218486407,-1.7475166589891538,1.5616941054878042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.6271613025773689,0.8053226174168687,-0.5705340968776442,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Paris
-0.7593873367274752,1.526241967022789,1.0599933519900517,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bali
0.8934380901488533,-1.6713469518269488,-0.5705340968776442,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Le Caire
1.0917771413740127,0.6429811203337853,1.18541854036449,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bali
0.43064697062348134,-0.47186641176757893,-1.4485104154987114,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New York
1.157890158449066,-1.148161084450187,0.8091429752411754,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,New York
0.695099038923694,0.26521014844850593,0.43286741011786095,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Tokyo
-0.5610482855023157,0.7676224593264844,-0.9468096620009587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Barcelone
0.695099038923694,-0.7480777741032516,-0.9468096620009587,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Bali
-0.29659621720210316,1.4062169739187083,-1.5739356038731493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rome
0.23230791939832193,-0.1371813348427387,-0.4451089085032061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Londres
0.8273250730738002,-1.5297790112426486,-1.4485104154987114,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Bali
-0.7593873367274752,0.5037213526937944,0.18201703336898464,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Le Caire
0.2984209364733751,-1.385902897714039,1.0599933519900517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Barcelone
0.6289860218486407,0.712995699644499,0.18201703336898464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Rio de Janeiro
-1.222178456252847,-0.38723340380957333,-0.9468096620009587,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,New York
-0.8916133708775814,-0.6242058260919889,-1.5739356038731493,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Tokyo
-0.23048320012705004,-0.7342287364373962,-0.1942585317543298,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Le Caire
-1.4866305245530596,1.470845816359367,-1.6993607922475875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rio de Janeiro
0.3645339535484282,0.6006646163547825,0.056591844994546496,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Paris
0.6289860218486407,0.05439701953492844,-1.5739356038731493,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sydney
0.3645339535484282,-1.0673750313993635,-0.4451089085032061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rome
-0.29659621720210316,-1.0104400987730688,0.43286741011786095,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New York
-0.5610482855023157,1.561633952168864,-0.4451089085032061,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Rio de Janeiro
-1.156065439177794,0.8437921664886895,-0.6959592852520824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Rio de Janeiro
0.033968868173162525,0.0790175309408937,0.18201703336898464,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Le Caire
1.2901161925991722,1.4639212975264393,-0.6959592852520824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Rio de Janeiro
1.4884552438243315,0.65913833094395,-0.9468096620009587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
-0.6271613025773689,-0.8873375417432426,0.18201703336898464,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sydney
0.8273250730738002,-1.4420684393588972,-1.5739356038731493,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Paris
-1.618856558703166,-0.14256707171279362,1.4362689171133662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Rio de Janeiro
-0.3627092342771563,1.5762523808161557,-1.072234850375397,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Paris
1.0256641242989597,-0.19334687648759694,0.18201703336898464,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Barcelone
0.3645339535484282,0.29136944181734403,-1.3230852271242732,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Rome
1.686794295049491,-0.44186016349155877,-1.4485104154987114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Rome
0.5628730047735876,0.3344553367777832,-1.3230852271242732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Londres
1.686794295049491,-0.6126649613704427,0.6837177868667372,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Rome
-1.0238394050276878,-0.6172813072590612,1.310843728738928,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Le Caire
0.49675998769853447,0.5829686237817451,0.8091429752411754,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Rio de Janeiro
-0.09825716597694376,-1.5297790112426486,-0.6959592852520824,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Le Caire
1.4884552438243315,-1.2251001825938284,0.056591844994546496,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Rome
-1.0238394050276878,-1.09815067065682,0.8091429752411754,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Bali
-1.3544044904029533,1.4816172900994768,1.6871192938622424,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Rio de Janeiro
-1.0899524221027408,-1.1697040319304066,-0.1942585317543298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,New York
0.1661949023232688,0.9522762948712239,-0.5705340968776442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Sydney
0.3645339535484282,1.6093361930179215,-1.4485104154987114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Le Caire
-1.0899524221027408,-0.1787284478403051,-1.5739356038731493,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Rome
1.0917771413740127,-1.5205463194654114,1.6871192938622424,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,New York
1.2901161925991722,1.151548559063255,-0.31968372012876795,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bali
-1.3544044904029533,-0.000999131128493388,1.0599933519900517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Londres
-0.6271613025773689,0.23289572722817653,-1.197660038749835,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New York
-1.4866305245530596,-1.3328149199949264,0.056591844994546496,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,New York
0.3645339535484282,-0.8188617443954017,0.056591844994546496,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,New York
-0.8916133708775814,0.3552288932765664,1.310843728738928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Rome
-0.29659621720210316,-0.2387409443923454,-0.5705340968776442,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Londres
1.4884552438243315,-1.2804963332572503,-0.06883334337989165,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Paris
0.10008188524821567,-0.42570295288139404,0.18201703336898464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Le Caire
1.224003175524119,-0.43108868975144893,1.0599933519900517,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Bali
-1.618856558703166,-0.4280111258257033,-0.8213844736265206,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Bali
-1.222178456252847,-1.2951147619045422,-0.8213844736265206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Rio de Janeiro
0.3645339535484282,-0.7073000520871217,1.18541854036449,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Barcelone
0.9595511072239065,-1.3820559428068568,-0.4451089085032061,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,New York
0.5628730047735876,-0.9350397825923003,1.6871192938622424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
1.620681277974438,-0.678063194792538,1.5616941054878042,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Rio de Janeiro
0.6289860218486407,-0.6634447661452461,-1.5739356038731493,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rome
-0.8255003538025283,-0.37723132105089996,-0.8213844736265206,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,New York
-0.693274319652422,0.14133820043724324,-0.6959592852520824,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Londres
-0.5610482855023157,0.46371302165910083,-0.5705340968776442,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rio de Janeiro
1.620681277974438,1.405447582937272,-0.5705340968776442,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Rio de Janeiro
1.0256641242989597,1.4123721017701996,1.18541854036449,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Rome
0.1661949023232688,-1.1843224605776985,-0.4451089085032061,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Sydney
0.695099038923694,0.8422533845258167,1.5616941054878042,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Rio de Janeiro
1.4884552438243315,-0.8742578950588236,0.5582925984922991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Paris
-1.4205175074780065,-0.5034114420064719,-0.4451089085032061,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bali
1.5545682608993847,-1.4151397550086227,-0.06883334337989165,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Le Caire
-0.29659621720210316,-1.2512594759626665,1.4362689171133662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sydney
-0.16437018305199688,-0.5765035852429312,0.8091429752411754,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Tokyo
0.1661949023232688,-1.5151605825953567,-0.4451089085032061,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Tokyo
0.9595511072239065,-0.793471842008,-0.4451089085032061,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Tokyo
1.4223422267492785,-1.5682485603144691,-1.6993607922475875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Le Caire
1.224003175524119,0.0013090418158158547,0.43286741011786095,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Le Caire
-0.5610482855023157,0.39523722431125996,-1.5739356038731493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Le Caire
0.9595511072239065,0.7360774290875914,-0.1942585317543298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,New York
1.620681277974438,-1.627491665885073,0.8091429752411754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sydney
0.3645339535484282,1.3577453420882142,0.5582925984922991,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Rome
0.6289860218486407,-1.2804963332572503,-1.6993607922475875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Londres
-0.4288222513522094,-0.6626753751638096,-1.5739356038731493,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,New York
-1.0238394050276878,0.7922429707324496,-0.5705340968776442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sydney
0.8934380901488533,-1.712894064824515,-0.31968372012876795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bali
-1.4866305245530596,1.4023700190115262,0.8091429752411754,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Rio de Janeiro
-0.4949352684272626,-0.9719705497012482,0.3074422217434228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Sydney
-0.6271613025773689,-0.09871178577091799,-0.8213844736265206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Bali
1.0917771413740127,-0.9081110982420257,1.0599933519900517,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Tokyo
0.2984209364733751,-1.4143703640271863,-0.9468096620009587,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,New York
0.695099038923694,-1.5074666727809924,-1.4485104154987114,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,New York
1.3562292096742252,0.807630790361178,1.0599933519900517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rio de Janeiro
1.3562292096742252,0.7283835192732273,-1.5739356038731493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Rome
0.9595511072239065,0.6660628497768778,-0.1942585317543298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,New York
-1.2882914733279003,-0.888106932724679,1.6871192938622424,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Rome
0.033968868173162525,0.45140276595611817,-0.9468096620009587,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Sydney
-0.8916133708775814,-0.3102943056659319,-0.4451089085032061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Paris
-0.4949352684272626,-1.5805588160174517,0.056591844994546496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sydney
0.695099038923694,-1.0373687831233434,-0.6959592852520824,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Sydney
-1.4866305245530596,1.7108958025675283,1.4362689171133662,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sydney
0.695099038923694,1.3354330036265583,-0.6959592852520824,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Londres
-0.5610482855023157,0.2252018174138124,-1.6993607922475875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Rio de Janeiro
-0.3627092342771563,0.8476391213958715,0.056591844994546496,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Londres
0.3645339535484282,1.5908708094634476,-0.06883334337989165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New York
1.3562292096742252,-0.5634239385585122,0.6837177868667372,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Le Caire
1.3562292096742252,1.6062586290921759,0.8091429752411754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Rio de Janeiro
1.620681277974438,1.2838838078703183,1.6871192938622424,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Paris
0.2984209364733751,0.748387684790574,0.43286741011786095,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sydney
-1.4205175074780065,-0.5618851565956394,0.3074422217434228,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rio de Janeiro
1.0256641242989597,0.5929707065404184,1.6871192938622424,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Tokyo
0.5628730047735876,-1.2766493783500683,1.5616941054878042,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Tokyo
1.3562292096742252,-0.6018934876303329,-0.4451089085032061,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Paris
0.5628730047735876,0.6545219850553315,-0.31968372012876795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Londres
-0.4288222513522094,0.170575057731827,-0.1942585317543298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sydney
-0.8916133708775814,-1.5367035300755763,-1.4485104154987114,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Le Caire
1.4884552438243315,1.3308166577379397,1.310843728738928,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Tokyo
-1.2882914733279003,-0.9319622186665546,1.18541854036449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Paris
0.5628730047735876,0.7491570757720105,0.18201703336898464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Rio de Janeiro
1.4223422267492785,-1.2512594759626665,1.0599933519900517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Barcelone
-1.222178456252847,0.5783522778931265,0.8091429752411754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Paris
1.0256641242989597,-1.228177746519574,-1.197660038749835,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Barcelone
0.49675998769853447,1.2177161834667867,-1.3230852271242732,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Barcelone
0.10008188524821567,1.1407770853231454,-0.31968372012876795,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Barcelone
-0.16437018305199688,0.8891862343934379,0.056591844994546496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Tokyo
0.49675998769853447,-0.26182267383543784,-0.1942585317543298,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Barcelone
1.0917771413740127,1.3177370110535207,1.4362689171133662,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Londres
-0.29659621720210316,0.7468489028277012,1.0599933519900517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Le Caire
0.49675998769853447,1.3000410184804831,0.5582925984922991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rio de Janeiro
0.695099038923694,-0.704222488161376,-1.197660038749835,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Paris
1.4223422267492785,0.6406729473894761,0.056591844994546496,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Le Caire
-1.4205175074780065,-0.36492106534791735,-0.9468096620009587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Tokyo
1.2901161925991722,0.03823980892476374,0.6837177868667372,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New York
-1.156065439177794,0.592201315558982,-0.5705340968776442,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Barcelone
1.686794295049491,-0.9950522791443406,1.0599933519900517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Rome
0.49675998769853447,-0.5034114420064719,-1.4485104154987114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Le Caire
-0.6271613025773689,-1.7075083279544603,-0.1942585317543298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Paris
0.3645339535484282,-0.4280111258257033,0.8091429752411754,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Londres
-1.4866305245530596,-0.6195894802033705,1.18541854036449,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Rome
1.2901161925991722,-0.03254416136738637,0.5582925984922991,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Sydney
0.43064697062348134,-1.6290304478479458,-0.06883334337989165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Rome
1.4223422267492785,0.8514860763030536,-0.06883334337989165,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Rio de Janeiro
-0.4288222513522094,0.8930331893006199,0.9345681636156136,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sydney
0.033968868173162525,-1.6813490345856221,-1.197660038749835,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Sydney
-0.16437018305199688,1.574713598853283,0.056591844994546496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Paris
-1.4866305245530596,-1.2089429719836637,-1.5739356038731493,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,New York
1.686794295049491,-1.5405504849827583,-0.5705340968776442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,New York
-0.7593873367274752,0.0897890046810035,-1.197660038749835,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bali
0.8273250730738002,-0.23489398948516332,-1.5739356038731493,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,New York
